DATE,ENERGY,HDD18_3,CDD10,CDD0,PRECTOT,RH2M,T2M_MAX,T2M_MIN,ALLSKY,T2M,HOLIDAY
12/2/2020 9:00,141.648,14.63,0,3.67,0.12,82.43,8.44,-1.09,1.94,3.2,0
12/2/2020 10:00,140.053,14.63,0,3.67,0.12,82.43,8.44,-1.09,1.94,3.2,0
12/2/2020 11:00,148.005,14.63,0,3.67,0.12,82.43,8.44,-1.09,1.94,3.2,0
12/2/2020 12:00,140.751,14.63,0,3.67,0.12,82.43,8.44,-1.09,1.94,3.2,0
12/2/2020 13:00,141.7,14.63,0,3.67,0.12,82.43,8.44,-1.09,1.94,3.2,0
12/2/2020 14:00,104.926,14.63,0,3.67,0.12,82.43,8.44,-1.09,1.94,3.2,0
12/2/2020 15:00,101.385,14.63,0,3.67,0.12,82.43,8.44,-1.09,1.94,3.2,0
12/2/2020 16:00,107.892,14.63,0,3.67,0.12,82.43,8.44,-1.09,1.94,3.2,0
12/2/2020 17:00,125.419,14.63,0,3.67,0.12,82.43,8.44,-1.09,1.94,3.2,0
12/2/2020 18:00,134.065,14.63,0,3.67,0.12,82.43,8.44,-1.09,1.94,3.2,0
12/2/2020 19:00,134.746,14.63,0,3.67,0.12,82.43,8.44,-1.09,1.94,3.2,0
12/2/2020 20:00,81.179,14.63,0,3.67,0.12,82.43,8.44,-1.09,1.94,3.2,0
12/2/2020 21:00,43.562,14.63,0,3.67,0.12,82.43,8.44,-1.09,1.94,3.2,0
12/2/2020 22:00,36.912,14.63,0,3.67,0.12,82.43,8.44,-1.09,1.94,3.2,0
12/2/2020 23:00,37.299,14.63,0,3.67,0.12,82.43,8.44,-1.09,1.94,3.2,0
12/3/2020 0:00,34.952,15.39,0,2.91,0.82,77.71,8.51,-2.7,1.73,2.9,0
12/3/2020 1:00,37.221,15.39,0,2.91,0.82,77.71,8.51,-2.7,1.73,2.9,0
12/3/2020 2:00,36.316,15.39,0,2.91,0.82,77.71,8.51,-2.7,1.73,2.9,0
12/3/2020 3:00,37.223,15.39,0,2.91,0.82,77.71,8.51,-2.7,1.73,2.9,0
12/3/2020 4:00,36.1,15.39,0,2.91,0.82,77.71,8.51,-2.7,1.73,2.9,0
12/3/2020 5:00,52.19,15.39,0,2.91,0.82,77.71,8.51,-2.7,1.73,2.9,0
12/3/2020 6:00,67.201,15.39,0,2.91,0.82,77.71,8.51,-2.7,1.73,2.9,0
12/3/2020 7:00,88.555,15.39,0,2.91,0.82,77.71,8.51,-2.7,1.73,2.9,0
12/3/2020 8:00,108.758,15.39,0,2.91,0.82,77.71,8.51,-2.7,1.73,2.9,0
12/3/2020 9:00,143.271,15.39,0,2.91,0.82,77.71,8.51,-2.7,1.73,2.9,0
12/3/2020 10:00,139.86,15.39,0,2.91,0.82,77.71,8.51,-2.7,1.73,2.9,0
12/3/2020 11:00,152.293,15.39,0,2.91,0.82,77.71,8.51,-2.7,1.73,2.9,0
12/3/2020 12:00,143.094,15.39,0,2.91,0.82,77.71,8.51,-2.7,1.73,2.9,0
12/3/2020 13:00,143.725,15.39,0,2.91,0.82,77.71,8.51,-2.7,1.73,2.9,0
12/3/2020 14:00,101.088,15.39,0,2.91,0.82,77.71,8.51,-2.7,1.73,2.9,0
12/3/2020 15:00,99.966,15.39,0,2.91,0.82,77.71,8.51,-2.7,1.73,2.9,0
12/3/2020 16:00,106.664,15.39,0,2.91,0.82,77.71,8.51,-2.7,1.73,2.9,0
12/3/2020 17:00,130.537,15.39,0,2.91,0.82,77.71,8.51,-2.7,1.73,2.9,0
12/3/2020 18:00,130.346,15.39,0,2.91,0.82,77.71,8.51,-2.7,1.73,2.9,0
12/3/2020 19:00,126.993,15.39,0,2.91,0.82,77.71,8.51,-2.7,1.73,2.9,0
12/3/2020 20:00,79.066,15.39,0,2.91,0.82,77.71,8.51,-2.7,1.73,2.9,0
12/3/2020 21:00,41.52,15.39,0,2.91,0.82,77.71,8.51,-2.7,1.73,2.9,0
12/3/2020 22:00,34.291,15.39,0,2.91,0.82,77.71,8.51,-2.7,1.73,2.9,0
12/3/2020 23:00,33.574,15.39,0,2.91,0.82,77.71,8.51,-2.7,1.73,2.9,0
12/4/2020 0:00,29.625,15.84,0,2.46,3.41,90.17,5.45,-0.52,1.92,1.9,0
12/4/2020 1:00,30.767,15.84,0,2.46,3.41,90.17,5.45,-0.52,1.92,1.9,0
12/4/2020 2:00,22.728,15.84,0,2.46,3.41,90.17,5.45,-0.52,1.92,1.9,0
12/4/2020 3:00,30.616,15.84,0,2.46,3.41,90.17,5.45,-0.52,1.92,1.9,0
12/4/2020 4:00,30.397,15.84,0,2.46,3.41,90.17,5.45,-0.52,1.92,1.9,0
12/4/2020 5:00,,15.84,0,2.46,3.41,90.17,5.45,-0.52,1.92,1.9,0
12/4/2020 6:00,24.924,15.84,0,2.46,3.41,90.17,5.45,-0.52,1.92,1.9,0
12/4/2020 7:00,40.137,15.84,0,2.46,3.41,90.17,5.45,-0.52,1.92,1.9,0
12/4/2020 8:00,26.982,15.84,0,2.46,3.41,90.17,5.45,-0.52,1.92,1.9,0
12/4/2020 9:00,33.278,15.84,0,2.46,3.41,90.17,5.45,-0.52,1.92,1.9,0
12/4/2020 10:00,23.577,15.84,0,2.46,3.41,90.17,5.45,-0.52,1.92,1.9,0
12/4/2020 11:00,28.476,15.84,0,2.46,3.41,90.17,5.45,-0.52,1.92,1.9,0
12/4/2020 12:00,21.529,15.84,0,2.46,3.41,90.17,5.45,-0.52,1.92,1.9,0
12/4/2020 13:00,26.369,15.84,0,2.46,3.41,90.17,5.45,-0.52,1.92,1.9,0
12/4/2020 14:00,,15.84,0,2.46,3.41,90.17,5.45,-0.52,1.92,1.9,0
12/4/2020 15:00,24.234,15.84,0,2.46,3.41,90.17,5.45,-0.52,1.92,1.9,0
12/4/2020 16:00,19.767,15.84,0,2.46,3.41,90.17,5.45,-0.52,1.92,1.9,0
12/4/2020 17:00,30.217,15.84,0,2.46,3.41,90.17,5.45,-0.52,1.92,1.9,0
12/4/2020 18:00,30.98,15.84,0,2.46,3.41,90.17,5.45,-0.52,1.92,1.9,0
12/4/2020 19:00,40.743,15.84,0,2.46,3.41,90.17,5.45,-0.52,1.92,1.9,0
12/4/2020 20:00,32.058,15.84,0,2.46,3.41,90.17,5.45,-0.52,1.92,1.9,0
12/4/2020 21:00,36.101,15.84,0,2.46,3.41,90.17,5.45,-0.52,1.92,1.9,0
12/4/2020 22:00,25.681,15.84,0,2.46,3.41,90.17,5.45,-0.52,1.92,1.9,0
12/4/2020 23:00,32.422,15.84,0,2.46,3.41,90.17,5.45,-0.52,1.92,1.9,0
12/5/2020 0:00,23.866,15.85,0,2.45,0.53,88.36,5.79,-0.9,1.72,1.69,0
12/5/2020 1:00,33.165,15.85,0,2.45,0.53,88.36,5.79,-0.9,1.72,1.69,0
12/5/2020 2:00,31.89,15.85,0,2.45,0.53,88.36,5.79,-0.9,1.72,1.69,0
12/5/2020 3:00,33.144,15.85,0,2.45,0.53,88.36,5.79,-0.9,1.72,1.69,0
12/5/2020 4:00,32.62,15.85,0,2.45,0.53,88.36,5.79,-0.9,1.72,1.69,0
12/5/2020 5:00,33.19,15.85,0,2.45,0.53,88.36,5.79,-0.9,1.72,1.69,0
12/5/2020 6:00,32.188,15.85,0,2.45,0.53,88.36,5.79,-0.9,1.72,1.69,0
12/5/2020 7:00,36.053,15.85,0,2.45,0.53,88.36,5.79,-0.9,1.72,1.69,0
12/5/2020 8:00,29.822,15.85,0,2.45,0.53,88.36,5.79,-0.9,1.72,1.69,0
12/5/2020 9:00,26.898,15.85,0,2.45,0.53,88.36,5.79,-0.9,1.72,1.69,0
12/5/2020 10:00,25.881,15.85,0,2.45,0.53,88.36,5.79,-0.9,1.72,1.69,0
12/5/2020 11:00,22.55,15.85,0,2.45,0.53,88.36,5.79,-0.9,1.72,1.69,0
12/5/2020 12:00,21.374,15.85,0,2.45,0.53,88.36,5.79,-0.9,1.72,1.69,0
12/5/2020 13:00,19.105,15.85,0,2.45,0.53,88.36,5.79,-0.9,1.72,1.69,0
12/5/2020 14:00,16.693,15.85,0,2.45,0.53,88.36,5.79,-0.9,1.72,1.69,0
12/5/2020 15:00,18.21,15.85,0,2.45,0.53,88.36,5.79,-0.9,1.72,1.69,0
12/5/2020 16:00,19.873,15.85,0,2.45,0.53,88.36,5.79,-0.9,1.72,1.69,0
12/5/2020 17:00,24.334,15.85,0,2.45,0.53,88.36,5.79,-0.9,1.72,1.69,0
12/5/2020 18:00,34.954,15.85,0,2.45,0.53,88.36,5.79,-0.9,1.72,1.69,0
12/5/2020 19:00,34.274,15.85,0,2.45,0.53,88.36,5.79,-0.9,1.72,1.69,0
12/5/2020 20:00,35.885,15.85,0,2.45,0.53,88.36,5.79,-0.9,1.72,1.69,0
12/5/2020 21:00,34.797,15.85,0,2.45,0.53,88.36,5.79,-0.9,1.72,1.69,0
12/5/2020 22:00,35.438,15.85,0,2.45,0.53,88.36,5.79,-0.9,1.72,1.69,0
12/5/2020 23:00,32.318,15.85,0,2.45,0.53,88.36,5.79,-0.9,1.72,1.69,0
12/6/2020 0:00,32.781,15.42,0,2.88,2.29,90.62,5.5,0.26,1.8,2.5,1
12/6/2020 1:00,31.664,15.42,0,2.88,2.29,90.62,5.5,0.26,1.8,2.5,1
12/6/2020 2:00,32.774,15.42,0,2.88,2.29,90.62,5.5,0.26,1.8,2.5,1
12/6/2020 3:00,31.714,15.42,0,2.88,2.29,90.62,5.5,0.26,1.8,2.5,1
12/6/2020 4:00,33.331,15.42,0,2.88,2.29,90.62,5.5,0.26,1.8,2.5,1
12/6/2020 5:00,32.115,15.42,0,2.88,2.29,90.62,5.5,0.26,1.8,2.5,1
12/6/2020 6:00,33.044,15.42,0,2.88,2.29,90.62,5.5,0.26,1.8,2.5,1
12/6/2020 7:00,34.222,15.42,0,2.88,2.29,90.62,5.5,0.26,1.8,2.5,1
12/6/2020 8:00,29.52,15.42,0,2.88,2.29,90.62,5.5,0.26,1.8,2.5,1
12/6/2020 9:00,24.115,15.42,0,2.88,2.29,90.62,5.5,0.26,1.8,2.5,1
12/6/2020 10:00,22.489,15.42,0,2.88,2.29,90.62,5.5,0.26,1.8,2.5,1
12/6/2020 11:00,19.346,15.42,0,2.88,2.29,90.62,5.5,0.26,1.8,2.5,1
12/6/2020 12:00,17.64,15.42,0,2.88,2.29,90.62,5.5,0.26,1.8,2.5,1
12/6/2020 13:00,15.182,15.42,0,2.88,2.29,90.62,5.5,0.26,1.8,2.5,1
12/6/2020 14:00,19.714,15.42,0,2.88,2.29,90.62,5.5,0.26,1.8,2.5,1
12/6/2020 15:00,20.93,15.42,0,2.88,2.29,90.62,5.5,0.26,1.8,2.5,1
12/6/2020 16:00,20.92,15.42,0,2.88,2.29,90.62,5.5,0.26,1.8,2.5,1
12/6/2020 17:00,25.603,15.42,0,2.88,2.29,90.62,5.5,0.26,1.8,2.5,1
12/6/2020 18:00,32.961,15.42,0,2.88,2.29,90.62,5.5,0.26,1.8,2.5,1
12/6/2020 19:00,35.341,15.42,0,2.88,2.29,90.62,5.5,0.26,1.8,2.5,1
12/6/2020 20:00,33.894,15.42,0,2.88,2.29,90.62,5.5,0.26,1.8,2.5,1
12/6/2020 21:00,34.25,15.42,0,2.88,2.29,90.62,5.5,0.26,1.8,2.5,1
12/6/2020 22:00,31.428,15.42,0,2.88,2.29,90.62,5.5,0.26,1.8,2.5,1
12/6/2020 23:00,31.816,15.42,0,2.88,2.29,90.62,5.5,0.26,1.8,2.5,1
12/7/2020 0:00,29.39,11.69,0,6.61,4.12,86.91,8.83,4.4,1.05,6.2,0
12/7/2020 1:00,31.317,11.69,0,6.61,4.12,86.91,8.83,4.4,1.05,6.2,0
12/7/2020 2:00,29.814,11.69,0,6.61,4.12,86.91,8.83,4.4,1.05,6.2,0
12/7/2020 3:00,31.609,11.69,0,6.61,4.12,86.91,8.83,4.4,1.05,6.2,0
12/7/2020 4:00,30.381,11.69,0,6.61,4.12,86.91,8.83,4.4,1.05,6.2,0
12/7/2020 5:00,31.144,11.69,0,6.61,4.12,86.91,8.83,4.4,1.05,6.2,0
12/7/2020 6:00,33.354,11.69,0,6.61,4.12,86.91,8.83,4.4,1.05,6.2,0
12/7/2020 7:00,40.002,11.69,0,6.61,4.12,86.91,8.83,4.4,1.05,6.2,0
12/7/2020 8:00,36.516,11.69,0,6.61,4.12,86.91,8.83,4.4,1.05,6.2,0
12/7/2020 9:00,32.484,11.69,0,6.61,4.12,86.91,8.83,4.4,1.05,6.2,0
12/7/2020 10:00,26.602,11.69,0,6.61,4.12,86.91,8.83,4.4,1.05,6.2,0
12/7/2020 11:00,26.836,11.69,0,6.61,4.12,86.91,8.83,4.4,1.05,6.2,0
12/7/2020 12:00,26.111,11.69,0,6.61,4.12,86.91,8.83,4.4,1.05,6.2,0
12/7/2020 13:00,26.077,11.69,0,6.61,4.12,86.91,8.83,4.4,1.05,6.2,0
12/7/2020 14:00,25.591,11.69,0,6.61,4.12,86.91,8.83,4.4,1.05,6.2,0
12/7/2020 15:00,27.544,11.69,0,6.61,4.12,86.91,8.83,4.4,1.05,6.2,0
12/7/2020 16:00,26.539,11.69,0,6.61,4.12,86.91,8.83,4.4,1.05,6.2,0
12/7/2020 17:00,30.685,11.69,0,6.61,4.12,86.91,8.83,4.4,1.05,6.2,0
12/7/2020 18:00,41.513,11.69,0,6.61,4.12,86.91,8.83,4.4,1.05,6.2,0
12/7/2020 19:00,40.057,11.69,0,6.61,4.12,86.91,8.83,4.4,1.05,6.2,0
12/7/2020 20:00,38.361,11.69,0,6.61,4.12,86.91,8.83,4.4,1.05,6.2,0
12/7/2020 21:00,33.908,11.69,0,6.61,4.12,86.91,8.83,4.4,1.05,6.2,0
12/7/2020 22:00,32.435,11.69,0,6.61,4.12,86.91,8.83,4.4,1.05,6.2,0
12/7/2020 23:00,29.947,11.69,0,6.61,4.12,86.91,8.83,4.4,1.05,6.2,0
12/8/2020 0:00,33.39,14.55,0,3.75,2.64,86.66,6.72,0.78,1.81,3.46,1
12/8/2020 1:00,32.658,14.55,0,3.75,2.64,86.66,6.72,0.78,1.81,3.46,1
12/8/2020 2:00,33.504,14.55,0,3.75,2.64,86.66,6.72,0.78,1.81,3.46,1
12/8/2020 3:00,32.359,14.55,0,3.75,2.64,86.66,6.72,0.78,1.81,3.46,1
12/8/2020 4:00,33.482,14.55,0,3.75,2.64,86.66,6.72,0.78,1.81,3.46,1
12/8/2020 5:00,32.559,14.55,0,3.75,2.64,86.66,6.72,0.78,1.81,3.46,1
12/8/2020 6:00,36.212,14.55,0,3.75,2.64,86.66,6.72,0.78,1.81,3.46,1
12/8/2020 7:00,41.421,14.55,0,3.75,2.64,86.66,6.72,0.78,1.81,3.46,1
12/8/2020 8:00,37.819,14.55,0,3.75,2.64,86.66,6.72,0.78,1.81,3.46,1
12/8/2020 9:00,30.668,14.55,0,3.75,2.64,86.66,6.72,0.78,1.81,3.46,1
12/8/2020 10:00,27.707,14.55,0,3.75,2.64,86.66,6.72,0.78,1.81,3.46,1
12/8/2020 11:00,24.207,14.55,0,3.75,2.64,86.66,6.72,0.78,1.81,3.46,1
12/8/2020 12:00,24.792,14.55,0,3.75,2.64,86.66,6.72,0.78,1.81,3.46,1
12/8/2020 13:00,24.11,14.55,0,3.75,2.64,86.66,6.72,0.78,1.81,3.46,1
12/8/2020 14:00,25.68,14.55,0,3.75,2.64,86.66,6.72,0.78,1.81,3.46,1
12/8/2020 15:00,26.324,14.55,0,3.75,2.64,86.66,6.72,0.78,1.81,3.46,1
12/8/2020 16:00,26.837,14.55,0,3.75,2.64,86.66,6.72,0.78,1.81,3.46,1
12/8/2020 17:00,31.563,14.55,0,3.75,2.64,86.66,6.72,0.78,1.81,3.46,1
12/8/2020 18:00,42.412,14.55,0,3.75,2.64,86.66,6.72,0.78,1.81,3.46,1
12/8/2020 19:00,41.14,14.55,0,3.75,2.64,86.66,6.72,0.78,1.81,3.46,1
12/8/2020 20:00,38.721,14.55,0,3.75,2.64,86.66,6.72,0.78,1.81,3.46,1
12/8/2020 21:00,36.146,14.55,0,3.75,2.64,86.66,6.72,0.78,1.81,3.46,1
12/8/2020 22:00,35.423,14.55,0,3.75,2.64,86.66,6.72,0.78,1.81,3.46,1
12/8/2020 23:00,33.251,14.55,0,3.75,2.64,86.66,6.72,0.78,1.81,3.46,1
12/9/2020 0:00,35.382,15.03,0,3.27,0.88,85.4,6.24,0.31,1.68,2.67,0
12/9/2020 1:00,34.506,15.03,0,3.27,0.88,85.4,6.24,0.31,1.68,2.67,0
12/9/2020 2:00,35.809,15.03,0,3.27,0.88,85.4,6.24,0.31,1.68,2.67,0
12/9/2020 3:00,35.379,15.03,0,3.27,0.88,85.4,6.24,0.31,1.68,2.67,0
12/9/2020 4:00,37.736,15.03,0,3.27,0.88,85.4,6.24,0.31,1.68,2.67,0
12/9/2020 5:00,55.903,15.03,0,3.27,0.88,85.4,6.24,0.31,1.68,2.67,0
12/9/2020 6:00,67.024,15.03,0,3.27,0.88,85.4,6.24,0.31,1.68,2.67,0
12/9/2020 7:00,80.784,15.03,0,3.27,0.88,85.4,6.24,0.31,1.68,2.67,0
12/9/2020 8:00,115.595,15.03,0,3.27,0.88,85.4,6.24,0.31,1.68,2.67,0
12/9/2020 9:00,137.829,15.03,0,3.27,0.88,85.4,6.24,0.31,1.68,2.67,0
12/9/2020 10:00,150.951,15.03,0,3.27,0.88,85.4,6.24,0.31,1.68,2.67,0
12/9/2020 11:00,157.019,15.03,0,3.27,0.88,85.4,6.24,0.31,1.68,2.67,0
12/9/2020 12:00,157.539,15.03,0,3.27,0.88,85.4,6.24,0.31,1.68,2.67,0
12/9/2020 13:00,141.22,15.03,0,3.27,0.88,85.4,6.24,0.31,1.68,2.67,0
12/9/2020 14:00,112.485,15.03,0,3.27,0.88,85.4,6.24,0.31,1.68,2.67,0
12/9/2020 15:00,112.269,15.03,0,3.27,0.88,85.4,6.24,0.31,1.68,2.67,0
12/9/2020 16:00,123.398,15.03,0,3.27,0.88,85.4,6.24,0.31,1.68,2.67,0
12/9/2020 17:00,132.738,15.03,0,3.27,0.88,85.4,6.24,0.31,1.68,2.67,0
12/9/2020 18:00,149.418,15.03,0,3.27,0.88,85.4,6.24,0.31,1.68,2.67,0
12/9/2020 19:00,139.27,15.03,0,3.27,0.88,85.4,6.24,0.31,1.68,2.67,0
12/9/2020 20:00,91.122,15.03,0,3.27,0.88,85.4,6.24,0.31,1.68,2.67,0
12/9/2020 21:00,44.221,15.03,0,3.27,0.88,85.4,6.24,0.31,1.68,2.67,0
12/9/2020 22:00,39.67,15.03,0,3.27,0.88,85.4,6.24,0.31,1.68,2.67,0
12/9/2020 23:00,36.373,15.03,0,3.27,0.88,85.4,6.24,0.31,1.68,2.67,0
12/10/2020 0:00,36.191,10.53,0,7.77,4.7,95.71,10.47,5.07,0.75,8.13,0
12/10/2020 1:00,37.566,10.53,0,7.77,4.7,95.71,10.47,5.07,0.75,8.13,0
12/10/2020 2:00,35.875,10.53,0,7.77,4.7,95.71,10.47,5.07,0.75,8.13,0
12/10/2020 3:00,37.415,10.53,0,7.77,4.7,95.71,10.47,5.07,0.75,8.13,0
12/10/2020 4:00,36.721,10.53,0,7.77,4.7,95.71,10.47,5.07,0.75,8.13,0
12/10/2020 5:00,57.771,10.53,0,7.77,4.7,95.71,10.47,5.07,0.75,8.13,0
12/10/2020 6:00,74.566,10.53,0,7.77,4.7,95.71,10.47,5.07,0.75,8.13,0
12/10/2020 7:00,87.084,10.53,0,7.77,4.7,95.71,10.47,5.07,0.75,8.13,0
12/10/2020 8:00,111.224,10.53,0,7.77,4.7,95.71,10.47,5.07,0.75,8.13,0
12/10/2020 9:00,150.978,10.53,0,7.77,4.7,95.71,10.47,5.07,0.75,8.13,0
12/10/2020 10:00,145.653,10.53,0,7.77,4.7,95.71,10.47,5.07,0.75,8.13,0
12/10/2020 11:00,158.059,10.53,0,7.77,4.7,95.71,10.47,5.07,0.75,8.13,0
12/10/2020 12:00,147.317,10.53,0,7.77,4.7,95.71,10.47,5.07,0.75,8.13,0
12/10/2020 13:00,147.976,10.53,0,7.77,4.7,95.71,10.47,5.07,0.75,8.13,0
12/10/2020 14:00,112.447,10.53,0,7.77,4.7,95.71,10.47,5.07,0.75,8.13,0
12/10/2020 15:00,117.222,10.53,0,7.77,4.7,95.71,10.47,5.07,0.75,8.13,0
12/10/2020 16:00,124.484,10.53,0,7.77,4.7,95.71,10.47,5.07,0.75,8.13,0
12/10/2020 17:00,129.674,10.53,0,7.77,4.7,95.71,10.47,5.07,0.75,8.13,0
12/10/2020 18:00,142.816,10.53,0,7.77,4.7,95.71,10.47,5.07,0.75,8.13,0
12/10/2020 19:00,132.577,10.53,0,7.77,4.7,95.71,10.47,5.07,0.75,8.13,0
12/10/2020 20:00,85.135,10.53,0,7.77,4.7,95.71,10.47,5.07,0.75,8.13,0
12/10/2020 21:00,38.45,10.53,0,7.77,4.7,95.71,10.47,5.07,0.75,8.13,0
12/10/2020 22:00,35.373,10.53,0,7.77,4.7,95.71,10.47,5.07,0.75,8.13,0
12/10/2020 23:00,32.407,10.53,0,7.77,4.7,95.71,10.47,5.07,0.75,8.13,0
12/11/2020 0:00,33.456,7.36,0.94,10.94,6.99,85.89,14.71,7.18,0.99,10.64,0
12/11/2020 1:00,32.079,7.36,0.94,10.94,6.99,85.89,14.71,7.18,0.99,10.64,0
12/11/2020 2:00,32.74,7.36,0.94,10.94,6.99,85.89,14.71,7.18,0.99,10.64,0
12/11/2020 3:00,33.529,7.36,0.94,10.94,6.99,85.89,14.71,7.18,0.99,10.64,0
12/11/2020 4:00,33.376,7.36,0.94,10.94,6.99,85.89,14.71,7.18,0.99,10.64,0
12/11/2020 5:00,51.579,7.36,0.94,10.94,6.99,85.89,14.71,7.18,0.99,10.64,0
12/11/2020 6:00,66.826,7.36,0.94,10.94,6.99,85.89,14.71,7.18,0.99,10.64,0
12/11/2020 7:00,82.22,7.36,0.94,10.94,6.99,85.89,14.71,7.18,0.99,10.64,0
12/11/2020 8:00,103.082,7.36,0.94,10.94,6.99,85.89,14.71,7.18,0.99,10.64,0
12/11/2020 9:00,128.346,7.36,0.94,10.94,6.99,85.89,14.71,7.18,0.99,10.64,0
12/11/2020 10:00,132.597,7.36,0.94,10.94,6.99,85.89,14.71,7.18,0.99,10.64,0
12/11/2020 11:00,138.082,7.36,0.94,10.94,6.99,85.89,14.71,7.18,0.99,10.64,0
12/11/2020 12:00,131.492,7.36,0.94,10.94,6.99,85.89,14.71,7.18,0.99,10.64,0
12/11/2020 13:00,121.96,7.36,0.94,10.94,6.99,85.89,14.71,7.18,0.99,10.64,0
12/11/2020 14:00,90.859,7.36,0.94,10.94,6.99,85.89,14.71,7.18,0.99,10.64,0
12/11/2020 15:00,87.088,7.36,0.94,10.94,6.99,85.89,14.71,7.18,0.99,10.64,0
12/11/2020 16:00,99.887,7.36,0.94,10.94,6.99,85.89,14.71,7.18,0.99,10.64,0
12/11/2020 17:00,120.429,7.36,0.94,10.94,6.99,85.89,14.71,7.18,0.99,10.64,0
12/11/2020 18:00,121.638,7.36,0.94,10.94,6.99,85.89,14.71,7.18,0.99,10.64,0
12/11/2020 19:00,102.479,7.36,0.94,10.94,6.99,85.89,14.71,7.18,0.99,10.64,0
12/11/2020 20:00,71.712,7.36,0.94,10.94,6.99,85.89,14.71,7.18,0.99,10.64,0
12/11/2020 21:00,41.106,7.36,0.94,10.94,6.99,85.89,14.71,7.18,0.99,10.64,0
12/11/2020 22:00,36.344,7.36,0.94,10.94,6.99,85.89,14.71,7.18,0.99,10.64,0
12/11/2020 23:00,33.026,7.36,0.94,10.94,6.99,85.89,14.71,7.18,0.99,10.64,0
12/12/2020 0:00,31.876,10.35,0,7.95,0.17,85.24,11.5,4.41,2.2,7.22,0
12/12/2020 1:00,30.401,10.35,0,7.95,0.17,85.24,11.5,4.41,2.2,7.22,0
12/12/2020 2:00,31.727,10.35,0,7.95,0.17,85.24,11.5,4.41,2.2,7.22,0
12/12/2020 3:00,30.762,10.35,0,7.95,0.17,85.24,11.5,4.41,2.2,7.22,0
12/12/2020 4:00,32.333,10.35,0,7.95,0.17,85.24,11.5,4.41,2.2,7.22,0
12/12/2020 5:00,31.501,10.35,0,7.95,0.17,85.24,11.5,4.41,2.2,7.22,0
12/12/2020 6:00,32.564,10.35,0,7.95,0.17,85.24,11.5,4.41,2.2,7.22,0
12/12/2020 7:00,33.105,10.35,0,7.95,0.17,85.24,11.5,4.41,2.2,7.22,0
12/12/2020 8:00,28.611,10.35,0,7.95,0.17,85.24,11.5,4.41,2.2,7.22,0
12/12/2020 9:00,21.774,10.35,0,7.95,0.17,85.24,11.5,4.41,2.2,7.22,0
12/12/2020 10:00,19.293,10.35,0,7.95,0.17,85.24,11.5,4.41,2.2,7.22,0
12/12/2020 11:00,19.629,10.35,0,7.95,0.17,85.24,11.5,4.41,2.2,7.22,0
12/12/2020 12:00,17.5,10.35,0,7.95,0.17,85.24,11.5,4.41,2.2,7.22,0
12/12/2020 13:00,18.051,10.35,0,7.95,0.17,85.24,11.5,4.41,2.2,7.22,0
12/12/2020 14:00,16.861,10.35,0,7.95,0.17,85.24,11.5,4.41,2.2,7.22,0
12/12/2020 15:00,18.939,10.35,0,7.95,0.17,85.24,11.5,4.41,2.2,7.22,0
12/12/2020 16:00,20.262,10.35,0,7.95,0.17,85.24,11.5,4.41,2.2,7.22,0
12/12/2020 17:00,26.838,10.35,0,7.95,0.17,85.24,11.5,4.41,2.2,7.22,0
12/12/2020 18:00,37.725,10.35,0,7.95,0.17,85.24,11.5,4.41,2.2,7.22,0
12/12/2020 19:00,37.318,10.35,0,7.95,0.17,85.24,11.5,4.41,2.2,7.22,0
12/12/2020 20:00,35.955,10.35,0,7.95,0.17,85.24,11.5,4.41,2.2,7.22,0
12/12/2020 21:00,35.125,10.35,0,7.95,0.17,85.24,11.5,4.41,2.2,7.22,0
12/12/2020 22:00,32.301,10.35,0,7.95,0.17,85.24,11.5,4.41,2.2,7.22,0
12/12/2020 23:00,31.915,10.35,0,7.95,0.17,85.24,11.5,4.41,2.2,7.22,0
12/13/2020 0:00,30.982,9.58,0,8.72,0.13,93.07,11.91,5.54,0.99,8.19,0
12/13/2020 1:00,31.523,9.58,0,8.72,0.13,93.07,11.91,5.54,0.99,8.19,0
12/13/2020 2:00,30.395,9.58,0,8.72,0.13,93.07,11.91,5.54,0.99,8.19,0
12/13/2020 3:00,30.665,9.58,0,8.72,0.13,93.07,11.91,5.54,0.99,8.19,0
12/13/2020 4:00,32.387,9.58,0,8.72,0.13,93.07,11.91,5.54,0.99,8.19,0
12/13/2020 5:00,31.169,9.58,0,8.72,0.13,93.07,11.91,5.54,0.99,8.19,0
12/13/2020 6:00,33.087,9.58,0,8.72,0.13,93.07,11.91,5.54,0.99,8.19,0
12/13/2020 7:00,33.719,9.58,0,8.72,0.13,93.07,11.91,5.54,0.99,8.19,0
12/13/2020 8:00,29.343,9.58,0,8.72,0.13,93.07,11.91,5.54,0.99,8.19,0
12/13/2020 9:00,22.299,9.58,0,8.72,0.13,93.07,11.91,5.54,0.99,8.19,0
12/13/2020 10:00,21.747,9.58,0,8.72,0.13,93.07,11.91,5.54,0.99,8.19,0
12/13/2020 11:00,20.47,9.58,0,8.72,0.13,93.07,11.91,5.54,0.99,8.19,0
12/13/2020 12:00,20.433,9.58,0,8.72,0.13,93.07,11.91,5.54,0.99,8.19,0
12/13/2020 13:00,19.986,9.58,0,8.72,0.13,93.07,11.91,5.54,0.99,8.19,0
12/13/2020 14:00,20.822,9.58,0,8.72,0.13,93.07,11.91,5.54,0.99,8.19,0
