DATE,ENERGY,HDD18_3,CDD0,CDD10,PRECTOT,RH2M,T2M,T2M_MIN,T2M_MAX,ALLSKY,HOLIDAY
6/15/2019 9:00,109.035,2.89,15.41,5.41,0,44.92,15.83,7.41,23.4,8.14,1
6/15/2019 10:00,112.983,2.89,15.41,5.41,0,44.92,15.83,7.41,23.4,8.14,1
6/15/2019 11:00,117.964,2.89,15.41,5.41,0,44.92,15.83,7.41,23.4,8.14,1
6/15/2019 12:00,115.618,2.89,15.41,5.41,0,44.92,15.83,7.41,23.4,8.14,1
6/15/2019 13:00,114.417,2.89,15.41,5.41,0,44.92,15.83,7.41,23.4,8.14,1
6/15/2019 14:00,115.629,2.89,15.41,5.41,0,44.92,15.83,7.41,23.4,8.14,1
6/15/2019 15:00,116.37,2.89,15.41,5.41,0,44.92,15.83,7.41,23.4,8.14,1
6/15/2019 16:00,116.824,2.89,15.41,5.41,0,44.92,15.83,7.41,23.4,8.14,1
6/15/2019 17:00,115.567,2.89,15.41,5.41,0,44.92,15.83,7.41,23.4,8.14,1
6/15/2019 18:00,116.268,2.89,15.41,5.41,0,44.92,15.83,7.41,23.4,8.14,1
6/15/2019 19:00,116.38,2.89,15.41,5.41,0,44.92,15.83,7.41,23.4,8.14,1
6/15/2019 20:00,116.322,2.89,15.41,5.41,0,44.92,15.83,7.41,23.4,8.14,1
6/15/2019 21:00,114.719,2.89,15.41,5.41,0,44.92,15.83,7.41,23.4,8.14,1
6/15/2019 22:00,115.65,2.89,15.41,5.41,0,44.92,15.83,7.41,23.4,8.14,1
6/15/2019 23:00,115.68,2.89,15.41,5.41,0,44.92,15.83,7.41,23.4,8.14,1
6/16/2019 0:00,111.08,0.42,17.88,7.88,0,36.22,18.87,8.15,27.62,7.56,1
6/16/2019 1:00,111.313,0.42,17.88,7.88,0,36.22,18.87,8.15,27.62,7.56,1
6/16/2019 2:00,111.176,0.42,17.88,7.88,0,36.22,18.87,8.15,27.62,7.56,1
6/16/2019 3:00,112.99,0.42,17.88,7.88,0,36.22,18.87,8.15,27.62,7.56,1
6/16/2019 4:00,110.745,0.42,17.88,7.88,0,36.22,18.87,8.15,27.62,7.56,1
6/16/2019 5:00,110.355,0.42,17.88,7.88,0,36.22,18.87,8.15,27.62,7.56,1
6/16/2019 6:00,111.369,0.42,17.88,7.88,0,36.22,18.87,8.15,27.62,7.56,1
6/16/2019 7:00,112.19,0.42,17.88,7.88,0,36.22,18.87,8.15,27.62,7.56,1
6/16/2019 8:00,110.709,0.42,17.88,7.88,0,36.22,18.87,8.15,27.62,7.56,1
6/16/2019 9:00,111.757,0.42,17.88,7.88,0,36.22,18.87,8.15,27.62,7.56,1
6/16/2019 10:00,111.068,0.42,17.88,7.88,0,36.22,18.87,8.15,27.62,7.56,1
6/16/2019 11:00,113.912,0.42,17.88,7.88,0,36.22,18.87,8.15,27.62,7.56,1
6/16/2019 12:00,115.02,0.42,17.88,7.88,0,36.22,18.87,8.15,27.62,7.56,1
6/16/2019 13:00,115.007,0.42,17.88,7.88,0,36.22,18.87,8.15,27.62,7.56,1
6/16/2019 14:00,117.354,0.42,17.88,7.88,0,36.22,18.87,8.15,27.62,7.56,1
6/16/2019 15:00,113.629,0.42,17.88,7.88,0,36.22,18.87,8.15,27.62,7.56,1
6/16/2019 16:00,117.284,0.42,17.88,7.88,0,36.22,18.87,8.15,27.62,7.56,1
6/16/2019 17:00,117.483,0.42,17.88,7.88,0,36.22,18.87,8.15,27.62,7.56,1
6/16/2019 18:00,119.387,0.42,17.88,7.88,0,36.22,18.87,8.15,27.62,7.56,1
6/16/2019 19:00,118.625,0.42,17.88,7.88,0,36.22,18.87,8.15,27.62,7.56,1
6/16/2019 20:00,118.157,0.42,17.88,7.88,0,36.22,18.87,8.15,27.62,7.56,1
6/16/2019 21:00,117.551,0.42,17.88,7.88,0,36.22,18.87,8.15,27.62,7.56,1
6/16/2019 22:00,117.266,0.42,17.88,7.88,0,36.22,18.87,8.15,27.62,7.56,1
6/16/2019 23:00,117.022,0.42,17.88,7.88,0,36.22,18.87,8.15,27.62,7.56,1
6/17/2019 0:00,116.43,0,19.29,9.29,0,34.45,19.64,11.53,27.05,8.48,0
6/17/2019 1:00,117.536,0,19.29,9.29,0,34.45,19.64,11.53,27.05,8.48,0
6/17/2019 2:00,115.17,0,19.29,9.29,0,34.45,19.64,11.53,27.05,8.48,0
6/17/2019 3:00,113.586,0,19.29,9.29,0,34.45,19.64,11.53,27.05,8.48,0
6/17/2019 4:00,111.743,0,19.29,9.29,0,34.45,19.64,11.53,27.05,8.48,0
6/17/2019 5:00,109,0,19.29,9.29,0,34.45,19.64,11.53,27.05,8.48,0
6/17/2019 6:00,121.779,0,19.29,9.29,0,34.45,19.64,11.53,27.05,8.48,0
6/17/2019 7:00,117.762,0,19.29,9.29,0,34.45,19.64,11.53,27.05,8.48,0
6/17/2019 8:00,222.81,0,19.29,9.29,0,34.45,19.64,11.53,27.05,8.48,0
6/17/2019 9:00,276.08,0,19.29,9.29,0,34.45,19.64,11.53,27.05,8.48,0
6/17/2019 10:00,286.045,0,19.29,9.29,0,34.45,19.64,11.53,27.05,8.48,0
6/17/2019 11:00,297.121,0,19.29,9.29,0,34.45,19.64,11.53,27.05,8.48,0
6/17/2019 12:00,298.267,0,19.29,9.29,0,34.45,19.64,11.53,27.05,8.48,0
6/17/2019 13:00,327.599,0,19.29,9.29,0,34.45,19.64,11.53,27.05,8.48,0
6/17/2019 14:00,259.329,0,19.29,9.29,0,34.45,19.64,11.53,27.05,8.48,0
6/17/2019 15:00,212.885,0,19.29,9.29,0,34.45,19.64,11.53,27.05,8.48,0
6/17/2019 16:00,311.833,0,19.29,9.29,0,34.45,19.64,11.53,27.05,8.48,0
6/17/2019 17:00,319.899,0,19.29,9.29,0,34.45,19.64,11.53,27.05,8.48,0
6/17/2019 18:00,311.018,0,19.29,9.29,0,34.45,19.64,11.53,27.05,8.48,0
6/17/2019 19:00,194.685,0,19.29,9.29,0,34.45,19.64,11.53,27.05,8.48,0
6/17/2019 20:00,135.602,0,19.29,9.29,0,34.45,19.64,11.53,27.05,8.48,0
6/17/2019 21:00,125.123,0,19.29,9.29,0,34.45,19.64,11.53,27.05,8.48,0
6/17/2019 22:00,128.027,0,19.29,9.29,0,34.45,19.64,11.53,27.05,8.48,0
6/17/2019 23:00,127.635,0,19.29,9.29,0,34.45,19.64,11.53,27.05,8.48,0
6/18/2019 0:00,126.583,0,19.66,9.66,0.06,37.13,20.01,11.68,27.64,8.29,0
6/18/2019 1:00,125.865,0,19.66,9.66,0.06,37.13,20.01,11.68,27.64,8.29,0
6/18/2019 2:00,126.539,0,19.66,9.66,0.06,37.13,20.01,11.68,27.64,8.29,0
6/18/2019 3:00,126.225,0,19.66,9.66,0.06,37.13,20.01,11.68,27.64,8.29,0
6/18/2019 4:00,123.648,0,19.66,9.66,0.06,37.13,20.01,11.68,27.64,8.29,0
6/18/2019 5:00,123.356,0,19.66,9.66,0.06,37.13,20.01,11.68,27.64,8.29,0
6/18/2019 6:00,130.063,0,19.66,9.66,0.06,37.13,20.01,11.68,27.64,8.29,0
6/18/2019 7:00,128.62,0,19.66,9.66,0.06,37.13,20.01,11.68,27.64,8.29,0
6/18/2019 8:00,229.611,0,19.66,9.66,0.06,37.13,20.01,11.68,27.64,8.29,0
6/18/2019 9:00,273.925,0,19.66,9.66,0.06,37.13,20.01,11.68,27.64,8.29,0
6/18/2019 10:00,305.427,0,19.66,9.66,0.06,37.13,20.01,11.68,27.64,8.29,0
6/18/2019 11:00,301.035,0,19.66,9.66,0.06,37.13,20.01,11.68,27.64,8.29,0
6/18/2019 12:00,323.848,0,19.66,9.66,0.06,37.13,20.01,11.68,27.64,8.29,0
6/18/2019 13:00,318.246,0,19.66,9.66,0.06,37.13,20.01,11.68,27.64,8.29,0
6/18/2019 14:00,268.139,0,19.66,9.66,0.06,37.13,20.01,11.68,27.64,8.29,0
6/18/2019 15:00,208.656,0,19.66,9.66,0.06,37.13,20.01,11.68,27.64,8.29,0
6/18/2019 16:00,307.117,0,19.66,9.66,0.06,37.13,20.01,11.68,27.64,8.29,0
6/18/2019 17:00,311.181,0,19.66,9.66,0.06,37.13,20.01,11.68,27.64,8.29,0
6/18/2019 18:00,296.001,0,19.66,9.66,0.06,37.13,20.01,11.68,27.64,8.29,0
6/18/2019 19:00,188.669,0,19.66,9.66,0.06,37.13,20.01,11.68,27.64,8.29,0
6/18/2019 20:00,136.145,0,19.66,9.66,0.06,37.13,20.01,11.68,27.64,8.29,0
6/18/2019 21:00,129.796,0,19.66,9.66,0.06,37.13,20.01,11.68,27.64,8.29,0
6/18/2019 22:00,128.789,0,19.66,9.66,0.06,37.13,20.01,11.68,27.64,8.29,0
6/18/2019 23:00,126.82,0,19.66,9.66,0.06,37.13,20.01,11.68,27.64,8.29,0
6/19/2019 0:00,126.321,0.1,18.2,8.2,0.06,60.78,17.81,12.82,23.58,5.92,0
6/19/2019 1:00,123.976,0.1,18.2,8.2,0.06,60.78,17.81,12.82,23.58,5.92,0
6/19/2019 2:00,125.931,0.1,18.2,8.2,0.06,60.78,17.81,12.82,23.58,5.92,0
6/19/2019 3:00,124.215,0.1,18.2,8.2,0.06,60.78,17.81,12.82,23.58,5.92,0
6/19/2019 4:00,123.535,0.1,18.2,8.2,0.06,60.78,17.81,12.82,23.58,5.92,0
6/19/2019 5:00,123.453,0.1,18.2,8.2,0.06,60.78,17.81,12.82,23.58,5.92,0
6/19/2019 6:00,129.266,0.1,18.2,8.2,0.06,60.78,17.81,12.82,23.58,5.92,0
6/19/2019 7:00,122.572,0.1,18.2,8.2,0.06,60.78,17.81,12.82,23.58,5.92,0
6/19/2019 8:00,221.42,0.1,18.2,8.2,0.06,60.78,17.81,12.82,23.58,5.92,0
6/19/2019 9:00,276.145,0.1,18.2,8.2,0.06,60.78,17.81,12.82,23.58,5.92,0
6/19/2019 10:00,307.44,0.1,18.2,8.2,0.06,60.78,17.81,12.82,23.58,5.92,0
6/19/2019 11:00,282.896,0.1,18.2,8.2,0.06,60.78,17.81,12.82,23.58,5.92,0
6/19/2019 12:00,309.738,0.1,18.2,8.2,0.06,60.78,17.81,12.82,23.58,5.92,0
6/19/2019 13:00,314.419,0.1,18.2,8.2,0.06,60.78,17.81,12.82,23.58,5.92,0
6/19/2019 14:00,236.47,0.1,18.2,8.2,0.06,60.78,17.81,12.82,23.58,5.92,0
6/19/2019 15:00,239.37,0.1,18.2,8.2,0.06,60.78,17.81,12.82,23.58,5.92,0
6/19/2019 16:00,273.616,0.1,18.2,8.2,0.06,60.78,17.81,12.82,23.58,5.92,0
6/19/2019 17:00,304.41,0.1,18.2,8.2,0.06,60.78,17.81,12.82,23.58,5.92,0
6/19/2019 18:00,275.779,0.1,18.2,8.2,0.06,60.78,17.81,12.82,23.58,5.92,0
6/19/2019 19:00,187.249,0.1,18.2,8.2,0.06,60.78,17.81,12.82,23.58,5.92,0
6/19/2019 20:00,135.972,0.1,18.2,8.2,0.06,60.78,17.81,12.82,23.58,5.92,0
6/19/2019 21:00,128.853,0.1,18.2,8.2,0.06,60.78,17.81,12.82,23.58,5.92,0
6/19/2019 22:00,128.079,0.1,18.2,8.2,0.06,60.78,17.81,12.82,23.58,5.92,0
6/19/2019 23:00,126.452,0.1,18.2,8.2,0.06,60.78,17.81,12.82,23.58,5.92,0
6/20/2019 0:00,125.828,0.35,17.95,7.95,2.04,61.49,17.51,11.99,23.91,5.56,0
6/20/2019 1:00,124.254,0.35,17.95,7.95,2.04,61.49,17.51,11.99,23.91,5.56,0
6/20/2019 2:00,122.194,0.35,17.95,7.95,2.04,61.49,17.51,11.99,23.91,5.56,0
6/20/2019 3:00,122.281,0.35,17.95,7.95,2.04,61.49,17.51,11.99,23.91,5.56,0
6/20/2019 4:00,120.789,0.35,17.95,7.95,2.04,61.49,17.51,11.99,23.91,5.56,0
6/20/2019 5:00,122.818,0.35,17.95,7.95,2.04,61.49,17.51,11.99,23.91,5.56,0
6/20/2019 6:00,122.104,0.35,17.95,7.95,2.04,61.49,17.51,11.99,23.91,5.56,0
6/20/2019 7:00,129.264,0.35,17.95,7.95,2.04,61.49,17.51,11.99,23.91,5.56,0
6/20/2019 8:00,214.459,0.35,17.95,7.95,2.04,61.49,17.51,11.99,23.91,5.56,0
6/20/2019 9:00,251.209,0.35,17.95,7.95,2.04,61.49,17.51,11.99,23.91,5.56,0
6/20/2019 10:00,293.61,0.35,17.95,7.95,2.04,61.49,17.51,11.99,23.91,5.56,0
6/20/2019 11:00,277.801,0.35,17.95,7.95,2.04,61.49,17.51,11.99,23.91,5.56,0
6/20/2019 12:00,281.914,0.35,17.95,7.95,2.04,61.49,17.51,11.99,23.91,5.56,0
6/20/2019 13:00,301.339,0.35,17.95,7.95,2.04,61.49,17.51,11.99,23.91,5.56,0
6/20/2019 14:00,235.764,0.35,17.95,7.95,2.04,61.49,17.51,11.99,23.91,5.56,0
6/20/2019 15:00,221.986,0.35,17.95,7.95,2.04,61.49,17.51,11.99,23.91,5.56,0
6/20/2019 16:00,296.324,0.35,17.95,7.95,2.04,61.49,17.51,11.99,23.91,5.56,0
6/20/2019 17:00,295.223,0.35,17.95,7.95,2.04,61.49,17.51,11.99,23.91,5.56,0
6/20/2019 18:00,288.92,0.35,17.95,7.95,2.04,61.49,17.51,11.99,23.91,5.56,0
6/20/2019 19:00,200.663,0.35,17.95,7.95,2.04,61.49,17.51,11.99,23.91,5.56,0
6/20/2019 20:00,137.631,0.35,17.95,7.95,2.04,61.49,17.51,11.99,23.91,5.56,0
6/20/2019 21:00,130.841,0.35,17.95,7.95,2.04,61.49,17.51,11.99,23.91,5.56,0
6/20/2019 22:00,129.126,0.35,17.95,7.95,2.04,61.49,17.51,11.99,23.91,5.56,0
6/20/2019 23:00,128.1,0.35,17.95,7.95,2.04,61.49,17.51,11.99,23.91,5.56,0
6/21/2019 0:00,125.77,0.8,17.5,7.5,2.14,61.6,17,11.41,23.59,7.24,0
6/21/2019 1:00,125.926,0.8,17.5,7.5,2.14,61.6,17,11.41,23.59,7.24,0
6/21/2019 2:00,127.033,0.8,17.5,7.5,2.14,61.6,17,11.41,23.59,7.24,0
6/21/2019 3:00,126.221,0.8,17.5,7.5,2.14,61.6,17,11.41,23.59,7.24,0
6/21/2019 4:00,125.828,0.8,17.5,7.5,2.14,61.6,17,11.41,23.59,7.24,0
6/21/2019 5:00,125.813,0.8,17.5,7.5,2.14,61.6,17,11.41,23.59,7.24,0
6/21/2019 6:00,130.101,0.8,17.5,7.5,2.14,61.6,17,11.41,23.59,7.24,0
6/21/2019 7:00,123.77,0.8,17.5,7.5,2.14,61.6,17,11.41,23.59,7.24,0
6/21/2019 8:00,178.935,0.8,17.5,7.5,2.14,61.6,17,11.41,23.59,7.24,0
6/21/2019 9:00,233.144,0.8,17.5,7.5,2.14,61.6,17,11.41,23.59,7.24,0
6/21/2019 10:00,241.593,0.8,17.5,7.5,2.14,61.6,17,11.41,23.59,7.24,0
6/21/2019 11:00,286.871,0.8,17.5,7.5,2.14,61.6,17,11.41,23.59,7.24,0
6/21/2019 12:00,261.585,0.8,17.5,7.5,2.14,61.6,17,11.41,23.59,7.24,0
6/21/2019 13:00,258.586,0.8,17.5,7.5,2.14,61.6,17,11.41,23.59,7.24,0
6/21/2019 14:00,227.837,0.8,17.5,7.5,2.14,61.6,17,11.41,23.59,7.24,0
6/21/2019 15:00,186.498,0.8,17.5,7.5,2.14,61.6,17,11.41,23.59,7.24,0
6/21/2019 16:00,266.01,0.8,17.5,7.5,2.14,61.6,17,11.41,23.59,7.24,0
6/21/2019 17:00,248.543,0.8,17.5,7.5,2.14,61.6,17,11.41,23.59,7.24,0
6/21/2019 18:00,274.169,0.8,17.5,7.5,2.14,61.6,17,11.41,23.59,7.24,0
6/21/2019 19:00,164.26,0.8,17.5,7.5,2.14,61.6,17,11.41,23.59,7.24,0
6/21/2019 20:00,120.534,0.8,17.5,7.5,2.14,61.6,17,11.41,23.59,7.24,0
6/21/2019 21:00,113.976,0.8,17.5,7.5,2.14,61.6,17,11.41,23.59,7.24,0
6/21/2019 22:00,116.866,0.8,17.5,7.5,2.14,61.6,17,11.41,23.59,7.24,0
6/21/2019 23:00,116.484,0.8,17.5,7.5,2.14,61.6,17,11.41,23.59,7.24,0
6/22/2019 0:00,116.237,0,20.16,10.16,0,45.31,20.45,10.31,30.01,7.28,1
6/22/2019 1:00,112.496,0,20.16,10.16,0,45.31,20.45,10.31,30.01,7.28,1
6/22/2019 2:00,114.17,0,20.16,10.16,0,45.31,20.45,10.31,30.01,7.28,1
6/22/2019 3:00,114.238,0,20.16,10.16,0,45.31,20.45,10.31,30.01,7.28,1
6/22/2019 4:00,111.999,0,20.16,10.16,0,45.31,20.45,10.31,30.01,7.28,1
6/22/2019 5:00,111.908,0,20.16,10.16,0,45.31,20.45,10.31,30.01,7.28,1
6/22/2019 6:00,112.735,0,20.16,10.16,0,45.31,20.45,10.31,30.01,7.28,1
6/22/2019 7:00,113.779,0,20.16,10.16,0,45.31,20.45,10.31,30.01,7.28,1
6/22/2019 8:00,111.859,0,20.16,10.16,0,45.31,20.45,10.31,30.01,7.28,1
6/22/2019 9:00,114.123,0,20.16,10.16,0,45.31,20.45,10.31,30.01,7.28,1
6/22/2019 10:00,114.126,0,20.16,10.16,0,45.31,20.45,10.31,30.01,7.28,1
6/22/2019 11:00,114.976,0,20.16,10.16,0,45.31,20.45,10.31,30.01,7.28,1
6/22/2019 12:00,112.829,0,20.16,10.16,0,45.31,20.45,10.31,30.01,7.28,1
6/22/2019 13:00,120.159,0,20.16,10.16,0,45.31,20.45,10.31,30.01,7.28,1
6/22/2019 14:00,122.458,0,20.16,10.16,0,45.31,20.45,10.31,30.01,7.28,1
6/22/2019 15:00,121.444,0,20.16,10.16,0,45.31,20.45,10.31,30.01,7.28,1
6/22/2019 16:00,120.439,0,20.16,10.16,0,45.31,20.45,10.31,30.01,7.28,1
6/22/2019 17:00,121.72,0,20.16,10.16,0,45.31,20.45,10.31,30.01,7.28,1
6/22/2019 18:00,122.12,0,20.16,10.16,0,45.31,20.45,10.31,30.01,7.28,1
6/22/2019 19:00,122.658,0,20.16,10.16,0,45.31,20.45,10.31,30.01,7.28,1
6/22/2019 20:00,120.704,0,20.16,10.16,0,45.31,20.45,10.31,30.01,7.28,1
6/22/2019 21:00,120.172,0,20.16,10.16,0,45.31,20.45,10.31,30.01,7.28,1
6/22/2019 22:00,120.57,0,20.16,10.16,0,45.31,20.45,10.31,30.01,7.28,1
6/22/2019 23:00,119.846,0,20.16,10.16,0,45.31,20.45,10.31,30.01,7.28,1
6/23/2019 0:00,120.055,0,22.52,12.52,0.28,37.58,21.91,14.33,30.71,5.88,1
6/23/2019 1:00,119.655,0,22.52,12.52,0.28,37.58,21.91,14.33,30.71,5.88,1
6/23/2019 2:00,118.473,0,22.52,12.52,0.28,37.58,21.91,14.33,30.71,5.88,1
6/23/2019 3:00,115.764,0,22.52,12.52,0.28,37.58,21.91,14.33,30.71,5.88,1
6/23/2019 4:00,112.505,0,22.52,12.52,0.28,37.58,21.91,14.33,30.71,5.88,1
6/23/2019 5:00,114.364,0,22.52,12.52,0.28,37.58,21.91,14.33,30.71,5.88,1
6/23/2019 6:00,113.902,0,22.52,12.52,0.28,37.58,21.91,14.33,30.71,5.88,1
6/23/2019 7:00,116.209,0,22.52,12.52,0.28,37.58,21.91,14.33,30.71,5.88,1
6/23/2019 8:00,115.355,0,22.52,12.52,0.28,37.58,21.91,14.33,30.71,5.88,1
6/23/2019 9:00,116.34,0,22.52,12.52,0.28,37.58,21.91,14.33,30.71,5.88,1
6/23/2019 10:00,117.389,0,22.52,12.52,0.28,37.58,21.91,14.33,30.71,5.88,1
6/23/2019 11:00,118.4,0,22.52,12.52,0.28,37.58,21.91,14.33,30.71,5.88,1
6/23/2019 12:00,118.314,0,22.52,12.52,0.28,37.58,21.91,14.33,30.71,5.88,1
6/23/2019 13:00,120.2,0,22.52,12.52,0.28,37.58,21.91,14.33,30.71,5.88,1
6/23/2019 14:00,122.083,0,22.52,12.52,0.28,37.58,21.91,14.33,30.71,5.88,1
6/23/2019 15:00,123.445,0,22.52,12.52,0.28,37.58,21.91,14.33,30.71,5.88,1
6/23/2019 16:00,123.552,0,22.52,12.52,0.28,37.58,21.91,14.33,30.71,5.88,1
6/23/2019 17:00,123.335,0,22.52,12.52,0.28,37.58,21.91,14.33,30.71,5.88,1
6/23/2019 18:00,122.611,0,22.52,12.52,0.28,37.58,21.91,14.33,30.71,5.88,1
6/23/2019 19:00,120.618,0,22.52,12.52,0.28,37.58,21.91,14.33,30.71,5.88,1
6/23/2019 20:00,119.733,0,22.52,12.52,0.28,37.58,21.91,14.33,30.71,5.88,1
6/23/2019 21:00,119.707,0,22.52,12.52,0.28,37.58,21.91,14.33,30.71,5.88,1
6/23/2019 22:00,115.814,0,22.52,12.52,0.28,37.58,21.91,14.33,30.71,5.88,1
6/23/2019 23:00,119.116,0,22.52,12.52,0.28,37.58,21.91,14.33,30.71,5.88,1
6/24/2019 0:00,118.646,0,20.46,10.46,2.99,67.12,19.19,14.3,26.62,5.39,0
6/24/2019 1:00,117.585,0,20.46,10.46,2.99,67.12,19.19,14.3,26.62,5.39,0
6/24/2019 2:00,119.08,0,20.46,10.46,2.99,67.12,19.19,14.3,26.62,5.39,0
6/24/2019 3:00,118.866,0,20.46,10.46,2.99,67.12,19.19,14.3,26.62,5.39,0
6/24/2019 4:00,116.413,0,20.46,10.46,2.99,67.12,19.19,14.3,26.62,5.39,0
6/24/2019 5:00,116.89,0,20.46,10.46,2.99,67.12,19.19,14.3,26.62,5.39,0
6/24/2019 6:00,124.373,0,20.46,10.46,2.99,67.12,19.19,14.3,26.62,5.39,0
6/24/2019 7:00,123.947,0,20.46,10.46,2.99,67.12,19.19,14.3,26.62,5.39,0
6/24/2019 8:00,220.546,0,20.46,10.46,2.99,67.12,19.19,14.3,26.62,5.39,0
6/24/2019 9:00,290.143,0,20.46,10.46,2.99,67.12,19.19,14.3,26.62,5.39,0
6/24/2019 10:00,279.623,0,20.46,10.46,2.99,67.12,19.19,14.3,26.62,5.39,0
6/24/2019 11:00,298.96,0,20.46,10.46,2.99,67.12,19.19,14.3,26.62,5.39,0
6/24/2019 12:00,312.405,0,20.46,10.46,2.99,67.12,19.19,14.3,26.62,5.39,0
6/24/2019 13:00,301.209,0,20.46,10.46,2.99,67.12,19.19,14.3,26.62,5.39,0
6/24/2019 14:00,250.616,0,20.46,10.46,2.99,67.12,19.19,14.3,26.62,5.39,0
6/24/2019 15:00,202.318,0,20.46,10.46,2.99,67.12,19.19,14.3,26.62,5.39,0
6/24/2019 16:00,286.154,0,20.46,10.46,2.99,67.12,19.19,14.3,26.62,5.39,0
6/24/2019 17:00,291.539,0,20.46,10.46,2.99,67.12,19.19,14.3,26.62,5.39,0
6/24/2019 18:00,288.664,0,20.46,10.46,2.99,67.12,19.19,14.3,26.62,5.39,0
6/24/2019 19:00,179.95,0,20.46,10.46,2.99,67.12,19.19,14.3,26.62,5.39,0
6/24/2019 20:00,132.147,0,20.46,10.46,2.99,67.12,19.19,14.3,26.62,5.39,0
6/24/2019 21:00,123.868,0,20.46,10.46,2.99,67.12,19.19,14.3,26.62,5.39,0
6/24/2019 22:00,121.813,0,20.46,10.46,2.99,67.12,19.19,14.3,26.62,5.39,0
6/24/2019 23:00,117.83,0,20.46,10.46,2.99,67.12,19.19,14.3,26.62,5.39,0
6/25/2019 0:00,122.257,0,21.54,11.54,0.23,52.79,21.86,12.62,30.45,6.34,0
6/25/2019 1:00,120.147,0,21.54,11.54,0.23,52.79,21.86,12.62,30.45,6.34,0
6/25/2019 2:00,119.727,0,21.54,11.54,0.23,52.79,21.86,12.62,30.45,6.34,0
6/25/2019 3:00,119.695,0,21.54,11.54,0.23,52.79,21.86,12.62,30.45,6.34,0
6/25/2019 4:00,117.681,0,21.54,11.54,0.23,52.79,21.86,12.62,30.45,6.34,0
6/25/2019 5:00,117.84,0,21.54,11.54,0.23,52.79,21.86,12.62,30.45,6.34,0
6/25/2019 6:00,123.123,0,21.54,11.54,0.23,52.79,21.86,12.62,30.45,6.34,0
6/25/2019 7:00,122.963,0,21.54,11.54,0.23,52.79,21.86,12.62,30.45,6.34,0
6/25/2019 8:00,207.246,0,21.54,11.54,0.23,52.79,21.86,12.62,30.45,6.34,0
6/25/2019 9:00,279.544,0,21.54,11.54,0.23,52.79,21.86,12.62,30.45,6.34,0
6/25/2019 10:00,312.09,0,21.54,11.54,0.23,52.79,21.86,12.62,30.45,6.34,0
6/25/2019 11:00,285.004,0,21.54,11.54,0.23,52.79,21.86,12.62,30.45,6.34,0
6/25/2019 12:00,324.129,0,21.54,11.54,0.23,52.79,21.86,12.62,30.45,6.34,0
6/25/2019 13:00,322.207,0,21.54,11.54,0.23,52.79,21.86,12.62,30.45,6.34,0
6/25/2019 14:00,250.888,0,21.54,11.54,0.23,52.79,21.86,12.62,30.45,6.34,0
6/25/2019 15:00,209.94,0,21.54,11.54,0.23,52.79,21.86,12.62,30.45,6.34,0
6/25/2019 16:00,319.262,0,21.54,11.54,0.23,52.79,21.86,12.62,30.45,6.34,0
6/25/2019 17:00,334.781,0,21.54,11.54,0.23,52.79,21.86,12.62,30.45,6.34,0
6/25/2019 18:00,335.4,0,21.54,11.54,0.23,52.79,21.86,12.62,30.45,6.34,0
6/25/2019 19:00,222.252,0,21.54,11.54,0.23,52.79,21.86,12.62,30.45,6.34,0
6/25/2019 20:00,135.014,0,21.54,11.54,0.23,52.79,21.86,12.62,30.45,6.34,0
6/25/2019 21:00,126.971,0,21.54,11.54,0.23,52.79,21.86,12.62,30.45,6.34,0
6/25/2019 22:00,123.199,0,21.54,11.54,0.23,52.79,21.86,12.62,30.45,6.34,0
6/25/2019 23:00,122.367,0,21.54,11.54,0.23,52.79,21.86,12.62,30.45,6.34,0
6/26/2019 0:00,120.37,0,25.01,15.01,0.05,40.62,25.56,16.35,33.66,8.06,0
6/26/2019 1:00,120.837,0,25.01,15.01,0.05,40.62,25.56,16.35,33.66,8.06,0
6/26/2019 2:00,120.198,0,25.01,15.01,0.05,40.62,25.56,16.35,33.66,8.06,0
6/26/2019 3:00,119.425,0,25.01,15.01,0.05,40.62,25.56,16.35,33.66,8.06,0
6/26/2019 4:00,116.694,0,25.01,15.01,0.05,40.62,25.56,16.35,33.66,8.06,0
6/26/2019 5:00,119.942,0,25.01,15.01,0.05,40.62,25.56,16.35,33.66,8.06,0
6/26/2019 6:00,124.241,0,25.01,15.01,0.05,40.62,25.56,16.35,33.66,8.06,0
6/26/2019 7:00,124.678,0,25.01,15.01,0.05,40.62,25.56,16.35,33.66,8.06,0
6/26/2019 8:00,209.766,0,25.01,15.01,0.05,40.62,25.56,16.35,33.66,8.06,0
6/26/2019 9:00,296.1,0,25.01,15.01,0.05,40.62,25.56,16.35,33.66,8.06,0
6/26/2019 10:00,317.553,0,25.01,15.01,0.05,40.62,25.56,16.35,33.66,8.06,0
6/26/2019 11:00,335.852,0,25.01,15.01,0.05,40.62,25.56,16.35,33.66,8.06,0
6/26/2019 12:00,351.777,0,25.01,15.01,0.05,40.62,25.56,16.35,33.66,8.06,0
6/26/2019 13:00,363.233,0,25.01,15.01,0.05,40.62,25.56,16.35,33.66,8.06,0
6/26/2019 14:00,314.331,0,25.01,15.01,0.05,40.62,25.56,16.35,33.66,8.06,0
6/26/2019 15:00,251.053,0,25.01,15.01,0.05,40.62,25.56,16.35,33.66,8.06,0
6/26/2019 16:00,356.733,0,25.01,15.01,0.05,40.62,25.56,16.35,33.66,8.06,0
6/26/2019 17:00,388.474,0,25.01,15.01,0.05,40.62,25.56,16.35,33.66,8.06,0
